forecast_date,origin_port,destination_port,vessel_class,transit_days,avg_speed_knots
2023-04-24,GLADSTONE,PARADIP,Panamax,14.9,12.5
2023-04-24,HAY_POINT,VISAKHAPATNAM,Capesize,15.6,12.5
2023-04-24,MAPUTO,VISAKHAPATNAM,Panamax,14.2,12.5
2023-04-24,BALIKPAPAN,KAMARAJAR,Supramax,8.2,12.5
2023-04-24,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-04-24,NEWCASTLE,DHAMRA,Panamax,16.4,12.5
2023-04-24,TANJUNG_BARA,PARADIP,Supramax,7.3,12.5
2023-04-25,NEWCASTLE,DHAMRA,Panamax,16.7,12.5
2023-04-25,GLADSTONE,PARADIP,Panamax,14.7,12.5
2023-04-25,TANJUNG_BARA,PARADIP,Supramax,8.2,12.5
2023-04-25,RICHARDS_BAY,PARADIP,Capesize,15.7,12.5
2023-04-25,HAY_POINT,PARADIP,Capesize,15.3,12.5
2023-04-25,HAY_POINT,VISAKHAPATNAM,Capesize,13.4,12.5
2023-04-25,HAY_POINT,DHAMRA,Capesize,15.0,12.5
2023-04-25,BALIKPAPAN,KAMARAJAR,Supramax,8.2,12.5
2023-04-25,TANJUNG_BARA,DHAMRA,Supramax,8.4,12.5
2023-04-25,MAPUTO,VISAKHAPATNAM,Panamax,15.7,12.5
2023-04-26,RICHARDS_BAY,PARADIP,Capesize,16.4,12.5
2023-04-26,HAY_POINT,DHAMRA,Capesize,13.9,12.5
2023-04-26,HAY_POINT,VISAKHAPATNAM,Capesize,13.2,12.5
2023-04-26,MAPUTO,VISAKHAPATNAM,Panamax,14.4,12.5
2023-04-26,HAY_POINT,PARADIP,Capesize,13.7,12.5
2023-04-26,BALIKPAPAN,KAMARAJAR,Supramax,9.2,12.5
2023-04-26,NEWCASTLE,DHAMRA,Panamax,16.0,12.5
2023-04-26,TANJUNG_BARA,PARADIP,Supramax,7.2,12.5
2023-04-26,GLADSTONE,PARADIP,Panamax,15.3,12.5
2023-04-26,TANJUNG_BARA,DHAMRA,Supramax,8.4,12.5
2023-04-27,MAPUTO,VISAKHAPATNAM,Panamax,14.3,12.5
2023-04-27,GLADSTONE,PARADIP,Panamax,16.0,12.5
2023-04-27,NEWCASTLE,DHAMRA,Panamax,16.5,12.5
2023-04-27,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-04-27,HAY_POINT,VISAKHAPATNAM,Capesize,12.8,12.5
2023-04-27,TANJUNG_BARA,PARADIP,Supramax,8.2,12.5
2023-04-27,BALIKPAPAN,KAMARAJAR,Supramax,6.8,12.5
2023-04-27,RICHARDS_BAY,PARADIP,Capesize,13.6,12.5
2023-04-27,HAY_POINT,DHAMRA,Capesize,14.9,12.5
2023-04-27,TANJUNG_BARA,DHAMRA,Supramax,7.6,12.5
2023-04-28,TANJUNG_BARA,PARADIP,Supramax,8.0,12.5
2023-04-28,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-04-28,HAY_POINT,VISAKHAPATNAM,Capesize,14.9,12.5
2023-04-28,GLADSTONE,PARADIP,Panamax,17.2,12.5
2023-04-28,MAPUTO,VISAKHAPATNAM,Panamax,14.6,12.5
2023-04-28,TANJUNG_BARA,DHAMRA,Supramax,7.5,12.5
2023-04-28,NEWCASTLE,DHAMRA,Panamax,16.9,12.5
2023-04-28,BALIKPAPAN,KAMARAJAR,Supramax,8.0,12.5
2023-04-28,RICHARDS_BAY,PARADIP,Capesize,16.6,12.5
2023-04-28,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-04-29,MAPUTO,VISAKHAPATNAM,Panamax,15.1,12.5
2023-04-29,TANJUNG_BARA,DHAMRA,Supramax,7.3,12.5
2023-04-29,NEWCASTLE,DHAMRA,Panamax,16.5,12.5
2023-04-29,HAY_POINT,VISAKHAPATNAM,Capesize,13.6,12.5
2023-04-29,GLADSTONE,PARADIP,Panamax,15.7,12.5
2023-04-29,RICHARDS_BAY,PARADIP,Capesize,15.1,12.5
2023-04-29,HAY_POINT,PARADIP,Capesize,14.8,12.5
2023-04-29,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-04-29,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-04-29,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-04-30,BALIKPAPAN,KAMARAJAR,Supramax,7.7,12.5
2023-04-30,TANJUNG_BARA,DHAMRA,Supramax,9.0,12.5
2023-04-30,HAY_POINT,VISAKHAPATNAM,Capesize,14.1,12.5
2023-04-30,HAY_POINT,PARADIP,Capesize,15.3,12.5
2023-04-30,GLADSTONE,PARADIP,Panamax,15.1,12.5
2023-04-30,MAPUTO,VISAKHAPATNAM,Panamax,14.0,12.5
2023-04-30,HAY_POINT,DHAMRA,Capesize,15.6,12.5
2023-04-30,RICHARDS_BAY,PARADIP,Capesize,15.5,12.5
2023-04-30,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-04-30,NEWCASTLE,DHAMRA,Panamax,15.0,12.5
2023-05-01,HAY_POINT,VISAKHAPATNAM,Capesize,14.2,12.5
2023-05-01,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-05-01,RICHARDS_BAY,PARADIP,Capesize,15.3,12.5
2023-05-01,GLADSTONE,PARADIP,Panamax,15.2,12.5
2023-05-01,TANJUNG_BARA,PARADIP,Supramax,8.7,12.5
2023-05-01,TANJUNG_BARA,DHAMRA,Supramax,8.8,12.5
2023-05-01,NEWCASTLE,DHAMRA,Panamax,15.6,12.5
2023-05-01,HAY_POINT,DHAMRA,Capesize,15.3,12.5
2023-05-01,BALIKPAPAN,KAMARAJAR,Supramax,7.9,12.5
2023-05-01,MAPUTO,VISAKHAPATNAM,Panamax,15.6,12.5
2023-05-02,NEWCASTLE,DHAMRA,Panamax,16.7,12.5
2023-05-02,HAY_POINT,VISAKHAPATNAM,Capesize,14.9,12.5
2023-05-02,BALIKPAPAN,KAMARAJAR,Supramax,7.7,12.5
2023-05-02,GLADSTONE,PARADIP,Panamax,14.7,12.5
2023-05-02,HAY_POINT,PARADIP,Capesize,13.6,12.5
2023-05-02,RICHARDS_BAY,PARADIP,Capesize,16.3,12.5
2023-05-02,HAY_POINT,DHAMRA,Capesize,15.2,12.5
2023-05-02,TANJUNG_BARA,DHAMRA,Supramax,7.9,12.5
2023-05-02,TANJUNG_BARA,PARADIP,Supramax,7.2,12.5
2023-05-02,MAPUTO,VISAKHAPATNAM,Panamax,14.5,12.5
2023-05-03,HAY_POINT,PARADIP,Capesize,14.9,12.5
2023-05-03,TANJUNG_BARA,DHAMRA,Supramax,7.1,12.5
2023-05-03,GLADSTONE,PARADIP,Panamax,14.9,12.5
2023-05-03,NEWCASTLE,DHAMRA,Panamax,16.4,12.5
2023-05-03,HAY_POINT,VISAKHAPATNAM,Capesize,14.6,12.5
2023-05-03,TANJUNG_BARA,PARADIP,Supramax,6.4,12.5
2023-05-03,RICHARDS_BAY,PARADIP,Capesize,16.4,12.5
2023-05-03,HAY_POINT,DHAMRA,Capesize,14.2,12.5
2023-05-03,BALIKPAPAN,KAMARAJAR,Supramax,7.6,12.5
2023-05-03,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-05-04,MAPUTO,VISAKHAPATNAM,Panamax,15.4,12.5
2023-05-04,HAY_POINT,VISAKHAPATNAM,Capesize,14.5,12.5
2023-05-04,TANJUNG_BARA,PARADIP,Supramax,6.6,12.5
2023-05-04,HAY_POINT,DHAMRA,Capesize,13.5,12.5
2023-05-04,NEWCASTLE,DHAMRA,Panamax,16.3,12.5
2023-05-04,HAY_POINT,PARADIP,Capesize,15.0,12.5
2023-05-04,BALIKPAPAN,KAMARAJAR,Supramax,8.1,12.5
2023-05-04,TANJUNG_BARA,DHAMRA,Supramax,7.0,12.5
2023-05-04,GLADSTONE,PARADIP,Panamax,14.6,12.5
2023-05-04,RICHARDS_BAY,PARADIP,Capesize,16.1,12.5
2023-05-05,MAPUTO,VISAKHAPATNAM,Panamax,14.8,12.5
2023-05-05,HAY_POINT,VISAKHAPATNAM,Capesize,15.2,12.5
2023-05-05,TANJUNG_BARA,DHAMRA,Supramax,9.1,12.5
2023-05-05,NEWCASTLE,DHAMRA,Panamax,15.4,12.5
2023-05-05,GLADSTONE,PARADIP,Panamax,15.6,12.5
2023-05-05,BALIKPAPAN,KAMARAJAR,Supramax,7.3,12.5
2023-05-05,HAY_POINT,PARADIP,Capesize,13.0,12.5
2023-05-05,HAY_POINT,DHAMRA,Capesize,13.8,12.5
2023-05-05,RICHARDS_BAY,PARADIP,Capesize,15.6,12.5
2023-05-05,TANJUNG_BARA,PARADIP,Supramax,7.8,12.5
2023-05-06,HAY_POINT,VISAKHAPATNAM,Capesize,14.2,12.5
2023-05-06,NEWCASTLE,DHAMRA,Panamax,16.5,12.5
2023-05-06,HAY_POINT,DHAMRA,Capesize,13.9,12.5
2023-05-06,BALIKPAPAN,KAMARAJAR,Supramax,6.8,12.5
2023-05-06,RICHARDS_BAY,PARADIP,Capesize,15.1,12.5
2023-05-06,MAPUTO,VISAKHAPATNAM,Panamax,14.6,12.5
2023-05-06,HAY_POINT,PARADIP,Capesize,14.2,12.5
2023-05-06,GLADSTONE,PARADIP,Panamax,14.6,12.5
2023-05-06,TANJUNG_BARA,DHAMRA,Supramax,7.7,12.5
2023-05-06,TANJUNG_BARA,PARADIP,Supramax,7.0,12.5
2023-05-07,RICHARDS_BAY,PARADIP,Capesize,15.4,12.5
2023-05-07,HAY_POINT,VISAKHAPATNAM,Capesize,13.7,12.5
2023-05-07,NEWCASTLE,DHAMRA,Panamax,16.7,12.5
2023-05-07,TANJUNG_BARA,DHAMRA,Supramax,8.3,12.5
2023-05-07,BALIKPAPAN,KAMARAJAR,Supramax,7.6,12.5
2023-05-07,HAY_POINT,DHAMRA,Capesize,13.8,12.5
2023-05-07,MAPUTO,VISAKHAPATNAM,Panamax,15.6,12.5
2023-05-07,HAY_POINT,PARADIP,Capesize,13.8,12.5
2023-05-07,GLADSTONE,PARADIP,Panamax,16.4,12.5
2023-05-07,TANJUNG_BARA,PARADIP,Supramax,8.5,12.5
2023-05-08,RICHARDS_BAY,PARADIP,Capesize,15.9,12.5
2023-05-08,HAY_POINT,DHAMRA,Capesize,13.5,12.5
2023-05-08,MAPUTO,VISAKHAPATNAM,Panamax,14.4,12.5
2023-05-08,GLADSTONE,PARADIP,Panamax,14.6,12.5
2023-05-08,HAY_POINT,VISAKHAPATNAM,Capesize,13.8,12.5
2023-05-08,TANJUNG_BARA,PARADIP,Supramax,9.6,12.5
2023-05-08,TANJUNG_BARA,DHAMRA,Supramax,8.1,12.5
2023-05-08,BALIKPAPAN,KAMARAJAR,Supramax,7.0,12.5
2023-05-08,NEWCASTLE,DHAMRA,Panamax,16.5,12.5
2023-05-08,HAY_POINT,PARADIP,Capesize,16.5,12.5
2023-05-09,HAY_POINT,VISAKHAPATNAM,Capesize,13.5,12.5
2023-05-09,RICHARDS_BAY,PARADIP,Capesize,15.5,12.5
2023-05-09,HAY_POINT,DHAMRA,Capesize,14.0,12.5
2023-05-09,TANJUNG_BARA,PARADIP,Supramax,8.1,12.5
2023-05-09,MAPUTO,VISAKHAPATNAM,Panamax,14.5,12.5
2023-05-09,BALIKPAPAN,KAMARAJAR,Supramax,8.1,12.5
2023-05-09,HAY_POINT,PARADIP,Capesize,15.2,12.5
2023-05-09,TANJUNG_BARA,DHAMRA,Supramax,7.2,12.5
2023-05-09,GLADSTONE,PARADIP,Panamax,15.3,12.5
2023-05-09,NEWCASTLE,DHAMRA,Panamax,15.4,12.5
2023-05-10,MAPUTO,VISAKHAPATNAM,Panamax,13.6,12.5
2023-05-10,TANJUNG_BARA,DHAMRA,Supramax,7.5,12.5
2023-05-10,HAY_POINT,DHAMRA,Capesize,14.8,12.5
2023-05-10,GLADSTONE,PARADIP,Panamax,14.5,12.5
2023-05-10,NEWCASTLE,DHAMRA,Panamax,15.5,12.5
2023-05-10,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-05-10,HAY_POINT,VISAKHAPATNAM,Capesize,14.8,12.5
2023-05-10,BALIKPAPAN,KAMARAJAR,Supramax,6.7,12.5
2023-05-10,TANJUNG_BARA,PARADIP,Supramax,7.9,12.5
2023-05-10,RICHARDS_BAY,PARADIP,Capesize,15.2,12.5
2023-05-11,TANJUNG_BARA,PARADIP,Supramax,8.2,12.5
2023-05-11,GLADSTONE,PARADIP,Panamax,15.0,12.5
2023-05-11,HAY_POINT,VISAKHAPATNAM,Capesize,14.0,12.5
2023-05-11,TANJUNG_BARA,DHAMRA,Supramax,8.2,12.5
2023-05-11,HAY_POINT,PARADIP,Capesize,14.3,12.5
2023-05-11,MAPUTO,VISAKHAPATNAM,Panamax,14.4,12.5
2023-05-11,BALIKPAPAN,KAMARAJAR,Supramax,7.0,12.5
2023-05-11,HAY_POINT,DHAMRA,Capesize,14.2,12.5
2023-05-11,RICHARDS_BAY,PARADIP,Capesize,15.9,12.5
2023-05-11,NEWCASTLE,DHAMRA,Panamax,15.5,12.5
2023-05-12,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-05-12,GLADSTONE,PARADIP,Panamax,14.0,12.5
2023-05-12,TANJUNG_BARA,PARADIP,Supramax,6.9,12.5
2023-05-12,HAY_POINT,VISAKHAPATNAM,Capesize,15.1,12.5
2023-05-12,TANJUNG_BARA,DHAMRA,Supramax,8.4,12.5
2023-05-12,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-05-12,BALIKPAPAN,KAMARAJAR,Supramax,7.9,12.5
2023-05-12,MAPUTO,VISAKHAPATNAM,Panamax,14.7,12.5
2023-05-12,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-05-12,NEWCASTLE,DHAMRA,Panamax,16.6,12.5
2023-05-13,HAY_POINT,VISAKHAPATNAM,Capesize,14.2,12.5
2023-05-13,RICHARDS_BAY,PARADIP,Capesize,16.9,12.5
2023-05-13,GLADSTONE,PARADIP,Panamax,15.4,12.5
2023-05-13,HAY_POINT,PARADIP,Capesize,13.9,12.5
2023-05-13,TANJUNG_BARA,PARADIP,Supramax,9.2,12.5
2023-05-13,TANJUNG_BARA,DHAMRA,Supramax,7.4,12.5
2023-05-13,BALIKPAPAN,KAMARAJAR,Supramax,7.7,12.5
2023-05-13,NEWCASTLE,DHAMRA,Panamax,16.7,12.5
2023-05-13,MAPUTO,VISAKHAPATNAM,Panamax,14.9,12.5
2023-05-13,HAY_POINT,DHAMRA,Capesize,14.8,12.5
2023-05-14,TANJUNG_BARA,PARADIP,Supramax,9.0,12.5
2023-05-14,HAY_POINT,VISAKHAPATNAM,Capesize,13.6,12.5
2023-05-14,BALIKPAPAN,KAMARAJAR,Supramax,7.2,12.5
2023-05-14,NEWCASTLE,DHAMRA,Panamax,15.7,12.5
2023-05-14,MAPUTO,VISAKHAPATNAM,Panamax,15.0,12.5
2023-05-14,RICHARDS_BAY,PARADIP,Capesize,16.3,12.5
2023-05-14,TANJUNG_BARA,DHAMRA,Supramax,8.4,12.5
2023-05-14,HAY_POINT,DHAMRA,Capesize,14.1,12.5
2023-05-14,GLADSTONE,PARADIP,Panamax,14.8,12.5
2023-05-14,HAY_POINT,PARADIP,Capesize,14.3,12.5
2023-05-15,BALIKPAPAN,KAMARAJAR,Supramax,8.4,12.5
2023-05-15,GLADSTONE,PARADIP,Panamax,15.1,12.5
2023-05-15,RICHARDS_BAY,PARADIP,Capesize,14.0,12.5
2023-05-15,TANJUNG_BARA,PARADIP,Supramax,6.9,12.5
2023-05-15,TANJUNG_BARA,DHAMRA,Supramax,7.8,12.5
2023-05-15,HAY_POINT,DHAMRA,Capesize,14.0,12.5
2023-05-15,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-05-15,HAY_POINT,VISAKHAPATNAM,Capesize,14.1,12.5
2023-05-15,MAPUTO,VISAKHAPATNAM,Panamax,15.6,12.5
2023-05-15,NEWCASTLE,DHAMRA,Panamax,15.7,12.5
2023-05-16,RICHARDS_BAY,PARADIP,Capesize,15.9,12.5
2023-05-16,GLADSTONE,PARADIP,Panamax,16.2,12.5
2023-05-16,HAY_POINT,PARADIP,Capesize,13.9,12.5
2023-05-16,HAY_POINT,DHAMRA,Capesize,14.5,12.5
2023-05-16,MAPUTO,VISAKHAPATNAM,Panamax,14.7,12.5
2023-05-16,NEWCASTLE,DHAMRA,Panamax,15.6,12.5
2023-05-16,BALIKPAPAN,KAMARAJAR,Supramax,7.0,12.5
2023-05-16,TANJUNG_BARA,PARADIP,Supramax,7.9,12.5
2023-05-16,HAY_POINT,VISAKHAPATNAM,Capesize,14.4,12.5
2023-05-16,TANJUNG_BARA,DHAMRA,Supramax,8.2,12.5
2023-05-17,MAPUTO,VISAKHAPATNAM,Panamax,14.3,12.5
2023-05-17,HAY_POINT,PARADIP,Capesize,12.7,12.5
2023-05-17,BALIKPAPAN,KAMARAJAR,Supramax,8.7,12.5
2023-05-17,HAY_POINT,VISAKHAPATNAM,Capesize,13.3,12.5
2023-05-17,RICHARDS_BAY,PARADIP,Capesize,17.4,12.5
2023-05-17,TANJUNG_BARA,PARADIP,Supramax,8.1,12.5
2023-05-17,GLADSTONE,PARADIP,Panamax,14.8,12.5
2023-05-17,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-05-17,TANJUNG_BARA,DHAMRA,Supramax,8.2,12.5
2023-05-17,NEWCASTLE,DHAMRA,Panamax,16.0,12.5
2023-05-18,BALIKPAPAN,KAMARAJAR,Supramax,6.4,12.5
2023-05-18,TANJUNG_BARA,DHAMRA,Supramax,7.3,12.5
2023-05-18,HAY_POINT,DHAMRA,Capesize,14.0,12.5
2023-05-18,MAPUTO,VISAKHAPATNAM,Panamax,14.4,12.5
2023-05-18,GLADSTONE,PARADIP,Panamax,15.3,12.5
2023-05-18,HAY_POINT,VISAKHAPATNAM,Capesize,14.9,12.5
2023-05-18,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-05-18,RICHARDS_BAY,PARADIP,Capesize,16.6,12.5
2023-05-18,NEWCASTLE,DHAMRA,Panamax,15.0,12.5
2023-05-18,HAY_POINT,PARADIP,Capesize,14.5,12.5
2023-05-19,MAPUTO,VISAKHAPATNAM,Panamax,15.6,12.5
2023-05-19,GLADSTONE,PARADIP,Panamax,15.5,12.5
2023-05-19,TANJUNG_BARA,DHAMRA,Supramax,6.7,12.5
2023-05-19,NEWCASTLE,DHAMRA,Panamax,15.6,12.5
2023-05-19,HAY_POINT,VISAKHAPATNAM,Capesize,13.8,12.5
2023-05-19,TANJUNG_BARA,PARADIP,Supramax,7.5,12.5
2023-05-19,HAY_POINT,DHAMRA,Capesize,13.5,12.5
2023-05-19,RICHARDS_BAY,PARADIP,Capesize,15.4,12.5
2023-05-19,BALIKPAPAN,KAMARAJAR,Supramax,8.3,12.5
2023-05-19,HAY_POINT,PARADIP,Capesize,14.1,12.5
2023-05-20,TANJUNG_BARA,DHAMRA,Supramax,8.6,12.5
2023-05-20,HAY_POINT,VISAKHAPATNAM,Capesize,14.3,12.5
2023-05-20,HAY_POINT,DHAMRA,Capesize,14.6,12.5
2023-05-20,RICHARDS_BAY,PARADIP,Capesize,14.9,12.5
2023-05-20,NEWCASTLE,DHAMRA,Panamax,16.4,12.5
2023-05-20,BALIKPAPAN,KAMARAJAR,Supramax,7.9,12.5
2023-05-20,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-05-20,HAY_POINT,PARADIP,Capesize,13.3,12.5
2023-05-20,GLADSTONE,PARADIP,Panamax,14.6,12.5
2023-05-20,MAPUTO,VISAKHAPATNAM,Panamax,16.2,12.5
2023-05-21,GLADSTONE,PARADIP,Panamax,14.0,12.5
2023-05-21,MAPUTO,VISAKHAPATNAM,Panamax,15.2,12.5
2023-05-21,HAY_POINT,VISAKHAPATNAM,Capesize,12.7,12.5
2023-05-21,TANJUNG_BARA,DHAMRA,Supramax,7.7,12.5
2023-05-21,HAY_POINT,PARADIP,Capesize,15.0,12.5
2023-05-21,NEWCASTLE,DHAMRA,Panamax,16.0,12.5
2023-05-21,HAY_POINT,DHAMRA,Capesize,14.6,12.5
2023-05-21,TANJUNG_BARA,PARADIP,Supramax,7.7,12.5
2023-05-21,BALIKPAPAN,KAMARAJAR,Supramax,8.2,12.5
2023-05-21,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-05-22,HAY_POINT,PARADIP,Capesize,15.6,12.5
2023-05-22,HAY_POINT,VISAKHAPATNAM,Capesize,15.0,12.5
2023-05-22,BALIKPAPAN,KAMARAJAR,Supramax,7.8,12.5
2023-05-22,NEWCASTLE,DHAMRA,Panamax,16.4,12.5
2023-05-22,HAY_POINT,DHAMRA,Capesize,15.5,12.5
2023-05-22,MAPUTO,VISAKHAPATNAM,Panamax,14.0,12.5
2023-05-22,GLADSTONE,PARADIP,Panamax,15.7,12.5
2023-05-22,TANJUNG_BARA,DHAMRA,Supramax,7.9,12.5
2023-05-22,RICHARDS_BAY,PARADIP,Capesize,16.4,12.5
2023-05-22,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-05-23,HAY_POINT,PARADIP,Capesize,14.5,12.5
2023-05-23,HAY_POINT,DHAMRA,Capesize,14.7,12.5
2023-05-23,NEWCASTLE,DHAMRA,Panamax,17.2,12.5
2023-05-23,MAPUTO,VISAKHAPATNAM,Panamax,14.8,12.5
2023-05-23,RICHARDS_BAY,PARADIP,Capesize,16.1,12.5
2023-05-23,GLADSTONE,PARADIP,Panamax,15.6,12.5
2023-05-23,TANJUNG_BARA,PARADIP,Supramax,9.8,12.5
2023-05-23,HAY_POINT,VISAKHAPATNAM,Capesize,13.9,12.5
2023-05-23,TANJUNG_BARA,DHAMRA,Supramax,7.3,12.5
2023-05-23,BALIKPAPAN,KAMARAJAR,Supramax,8.1,12.5
2023-05-24,HAY_POINT,VISAKHAPATNAM,Capesize,14.3,12.5
2023-05-24,MAPUTO,VISAKHAPATNAM,Panamax,14.2,12.5
2023-05-24,TANJUNG_BARA,DHAMRA,Supramax,7.4,12.5
2023-05-24,TANJUNG_BARA,PARADIP,Supramax,9.0,12.5
2023-05-24,HAY_POINT,PARADIP,Capesize,13.2,12.5
2023-05-24,GLADSTONE,PARADIP,Panamax,15.4,12.5
2023-05-24,RICHARDS_BAY,PARADIP,Capesize,15.5,12.5
2023-05-24,NEWCASTLE,DHAMRA,Panamax,15.4,12.5
2023-05-24,HAY_POINT,DHAMRA,Capesize,14.9,12.5
2023-05-24,BALIKPAPAN,KAMARAJAR,Supramax,7.6,12.5
2023-05-25,TANJUNG_BARA,DHAMRA,Supramax,8.2,12.5
2023-05-25,GLADSTONE,PARADIP,Panamax,15.6,12.5
2023-05-25,TANJUNG_BARA,PARADIP,Supramax,7.4,12.5
2023-05-25,HAY_POINT,DHAMRA,Capesize,13.9,12.5
2023-05-25,HAY_POINT,VISAKHAPATNAM,Capesize,13.9,12.5
2023-05-25,MAPUTO,VISAKHAPATNAM,Panamax,15.2,12.5
2023-05-25,NEWCASTLE,DHAMRA,Panamax,15.4,12.5
2023-05-25,RICHARDS_BAY,PARADIP,Capesize,16.4,12.5
2023-05-25,BALIKPAPAN,KAMARAJAR,Supramax,7.2,12.5
2023-05-25,HAY_POINT,PARADIP,Capesize,15.0,12.5
2023-05-26,HAY_POINT,VISAKHAPATNAM,Capesize,13.5,12.5
2023-05-26,NEWCASTLE,DHAMRA,Panamax,16.2,12.5
2023-05-26,HAY_POINT,PARADIP,Capesize,15.3,12.5
2023-05-26,GLADSTONE,PARADIP,Panamax,14.4,12.5
2023-05-26,BALIKPAPAN,KAMARAJAR,Supramax,5.6,12.5
2023-05-26,TANJUNG_BARA,PARADIP,Supramax,8.2,12.5
2023-05-26,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-05-26,MAPUTO,VISAKHAPATNAM,Panamax,15.5,12.5
2023-05-26,HAY_POINT,DHAMRA,Capesize,14.4,12.5
2023-05-26,TANJUNG_BARA,DHAMRA,Supramax,7.9,12.5
2023-05-27,TANJUNG_BARA,DHAMRA,Supramax,7.9,12.5
2023-05-27,HAY_POINT,VISAKHAPATNAM,Capesize,14.4,12.5
2023-05-27,NEWCASTLE,DHAMRA,Panamax,17.0,12.5
2023-05-27,GLADSTONE,PARADIP,Panamax,15.4,12.5
2023-05-27,RICHARDS_BAY,PARADIP,Capesize,16.1,12.5
2023-05-27,HAY_POINT,PARADIP,Capesize,14.8,12.5
2023-05-27,HAY_POINT,DHAMRA,Capesize,13.1,12.5
2023-05-27,TANJUNG_BARA,PARADIP,Supramax,8.3,12.5
2023-05-27,BALIKPAPAN,KAMARAJAR,Supramax,7.0,12.5
2023-05-27,MAPUTO,VISAKHAPATNAM,Panamax,16.7,12.5
2023-05-28,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-05-28,HAY_POINT,PARADIP,Capesize,14.7,12.5
2023-05-28,HAY_POINT,DHAMRA,Capesize,14.2,12.5
2023-05-28,TANJUNG_BARA,PARADIP,Supramax,8.4,12.5
2023-05-28,HAY_POINT,VISAKHAPATNAM,Capesize,15.1,12.5
2023-05-28,GLADSTONE,PARADIP,Panamax,14.6,12.5
2023-05-28,NEWCASTLE,DHAMRA,Panamax,15.8,12.5
2023-05-28,BALIKPAPAN,KAMARAJAR,Supramax,6.8,12.5
2023-05-28,TANJUNG_BARA,DHAMRA,Supramax,7.3,12.5
2023-05-28,MAPUTO,VISAKHAPATNAM,Panamax,15.4,12.5
2023-05-29,TANJUNG_BARA,DHAMRA,Supramax,9.3,12.5
2023-05-29,BALIKPAPAN,KAMARAJAR,Supramax,7.7,12.5
2023-05-29,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-05-29,NEWCASTLE,DHAMRA,Panamax,15.9,12.5
2023-05-29,HAY_POINT,PARADIP,Capesize,14.2,12.5
2023-05-29,TANJUNG_BARA,PARADIP,Supramax,8.2,12.5
2023-05-29,MAPUTO,VISAKHAPATNAM,Panamax,14.2,12.5
2023-05-29,HAY_POINT,DHAMRA,Capesize,15.3,12.5
2023-05-29,HAY_POINT,VISAKHAPATNAM,Capesize,14.9,12.5
2023-05-29,GLADSTONE,PARADIP,Panamax,15.2,12.5
2023-05-30,HAY_POINT,VISAKHAPATNAM,Capesize,14.9,12.5
2023-05-30,MAPUTO,VISAKHAPATNAM,Panamax,14.1,12.5
2023-05-30,TANJUNG_BARA,DHAMRA,Supramax,7.5,12.5
2023-05-30,TANJUNG_BARA,PARADIP,Supramax,7.6,12.5
2023-05-30,BALIKPAPAN,KAMARAJAR,Supramax,7.4,12.5
2023-05-30,GLADSTONE,PARADIP,Panamax,16.3,12.5
2023-05-30,RICHARDS_BAY,PARADIP,Capesize,16.0,12.5
2023-05-30,HAY_POINT,DHAMRA,Capesize,13.2,12.5
2023-05-30,NEWCASTLE,DHAMRA,Panamax,16.2,12.5
2023-05-30,HAY_POINT,PARADIP,Capesize,14.6,12.5
2023-05-31,RICHARDS_BAY,PARADIP,Capesize,16.4,12.5
2023-05-31,NEWCASTLE,DHAMRA,Panamax,15.9,12.5
2023-05-31,BALIKPAPAN,KAMARAJAR,Supramax,8.0,12.5
2023-05-31,TANJUNG_BARA,DHAMRA,Supramax,6.9,12.5
2023-05-31,HAY_POINT,DHAMRA,Capesize,15.4,12.5
2023-05-31,MAPUTO,VISAKHAPATNAM,Panamax,13.1,12.5
2023-05-31,TANJUNG_BARA,PARADIP,Supramax,8.2,12.5
2023-05-31,HAY_POINT,VISAKHAPATNAM,Capesize,14.9,12.5
2023-05-31,HAY_POINT,PARADIP,Capesize,15.4,12.5
2023-05-31,GLADSTONE,PARADIP,Panamax,16.7,12.5
2023-06-01,NEWCASTLE,DHAMRA,Panamax,15.2,12.5
