forecast_date,origin_port,destination_port,cargo_type,vessel_class,freight_usd_per_ton,freight_lag_1d,freight_lag_3d,freight_lag_7d,freight_lag_14d,freight_lag_30d,freight_rolling_mean_7d,freight_rolling_std_7d,freight_rolling_mean_30d,freight_rolling_std_30d,freight_rolling_mean_90d,freight_rolling_std_90d,freight_momentum_7d,freight_pct_change_7d,freight_volatility_30d
2023-06-30,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.0,21.05,21.3,21.52,21.52,20.75,21.334285714285716,0.16661904081465712,21.404999999999998,0.1931900975544105,20.760333333333335,0.5204458978455824,-0.46999999999999886,-2.184014869888471,0.009025465898360688
2023-07-01,GLADSTONE,PARADIP,Coking Coal,Panamax,23.19,23.14,23.4,23.58,23.74,23.04,23.427142857142858,0.1699719864872044,23.609333333333336,0.20152750019129795,22.86444444444444,0.5919917079420678,-0.4399999999999977,-1.865988125530101,0.008535925065989351
2023-07-01,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.22,12.23,12.21,12.36,12.39,12.1,12.275714285714287,0.07207800007794628,12.294,0.0952890339965537,11.953444444444447,0.29589385096045734,-0.129999999999999,-1.051779935275073,0.007750856840454993
2023-07-01,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.7,23.76,23.88,24.16,24.44,23.69,23.954285714285714,0.1432779516484535,24.150666666666666,0.20498836524299976,23.412444444444443,0.6046641023362848,-0.3999999999999986,-1.655629139072842,0.008487896755493282
2023-07-01,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.38,12.35,12.45,12.62,12.59,12.34,12.487142857142858,0.10323343865789529,12.587666666666667,0.10807670753979758,12.215333333333335,0.3128455841954084,-0.2699999999999996,-2.139461172741677,0.008585920679485017
2023-07-01,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.95,21.0,21.21,21.51,21.52,21.0,21.259999999999998,0.18493242008930463,21.413333333333334,0.1676682548312,20.76822222222222,0.5186143547365916,-0.5100000000000016,-2.370990237099031,0.007830086620386052
2023-07-01,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.72,11.69,11.76,12.02,11.99,11.75,11.84142857142857,0.1286375491355169,11.916333333333334,0.10955972496010752,11.538666666666668,0.321730573302793,-0.33000000000000007,-2.7454242928452586,0.009194080250645404
2023-07-01,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.68,19.72,19.86,20.05,20.07,19.46,19.88714285714286,0.11071198154287157,19.978,0.17408677978703152,19.378333333333334,0.47369038861861423,-0.33000000000000185,-1.6458852867830516,0.008713924306088272
2023-07-01,HAY_POINT,PARADIP,Coking Coal,Capesize,19.96,19.91,20.0,20.25,20.51,19.83,20.072857142857142,0.12605743211119358,20.25766666666667,0.18641228561958087,19.68477777777778,0.45750232461567186,-0.33999999999999986,-1.6790123456790116,0.009202061060976792
2023-07-01,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.1,19.1,19.23,19.55,19.74,19.19,19.302857142857142,0.15734402707776146,19.488333333333333,0.1997081203489048,18.919777777777778,0.4819832105280851,-0.4499999999999993,-2.3017902813299194,0.010247573095813126
2023-07-01,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.84,17.91,18.04,18.36,18.33,17.74,18.148571428571426,0.1822478688880007,18.204666666666665,0.19166661669162097,17.590666666666664,0.4784849685920237,-0.4499999999999993,-2.450980392156859,0.010528433187000823
2023-07-02,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.92,20.95,21.05,21.39,21.49,21.15,21.18,0.17981471945704328,21.41166666666667,0.17210829255964227,20.775666666666666,0.5163311584328066,-0.4400000000000013,-2.0570359981299733,0.008038061456821465
2023-07-02,GLADSTONE,PARADIP,Coking Coal,Panamax,23.19,23.19,23.27,23.58,23.76,23.28,23.371428571428574,0.1753499901555483,23.61433333333333,0.1883445729532438,22.874,0.5902062103930487,-0.389999999999997,-1.6539440203562215,0.007975858149142914
2023-07-02,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.82,17.84,17.98,18.34,18.37,17.81,18.074285714285715,0.18760393944470455,18.208000000000002,0.1840239864425196,17.598666666666666,0.47654232159340604,-0.5,-2.7262813522355507,0.010106765512001296
2023-07-02,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.1,19.1,19.15,19.43,19.69,19.23,19.23857142857143,0.1288964146677341,19.485333333333333,0.20495135391410244,18.926444444444446,0.4802581494751832,-0.3299999999999983,-1.6984045290787355,0.010518236994359985
2023-07-02,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.15,12.22,12.19,12.35,12.42,12.1,12.255714285714287,0.06373307431705426,12.298,0.08918790702004993,11.96,0.2951822898984077,-0.129999999999999,-1.0526315789473604,0.00725222857538217
2023-07-02,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.35,12.38,12.38,12.6,12.56,12.49,12.452857142857143,0.09086882225017315,12.589,0.1051222605120897,12.221777777777776,0.310156096175798,-0.21999999999999886,-1.7460317460317372,0.00835032651617203
2023-07-02,HAY_POINT,PARADIP,Coking Coal,Capesize,19.96,19.96,19.95,20.17,20.51,20.01,20.03142857142857,0.10383136511163304,20.262,0.17742215388639124,19.693888888888885,0.4546876800530662,-0.21000000000000085,-1.0411502231036234,0.008756398869133908
2023-07-02,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.75,19.68,19.78,19.95,20.09,19.66,19.834285714285716,0.10829852920781956,19.985333333333333,0.1551136031595062,19.386333333333333,0.47262463429640555,-0.2699999999999996,-1.3533834586466145,0.007761371830651121
2023-07-02,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.73,11.72,11.72,11.98,12.03,11.79,11.79857142857143,0.10745984853699243,11.915333333333333,0.11125408425927054,11.545222222222222,0.3193118576281868,-0.2599999999999998,-2.170283806343905,0.009337051775801814
2023-07-02,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.7,23.7,23.81,24.06,24.43,23.87,23.888571428571428,0.1386156041515239,24.151,0.20422013139968737,23.421777777777777,0.6025201339873524,-0.35999999999999943,-1.4962593516209453,0.008455969997088624
2023-07-03,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.37,12.35,12.35,12.53,12.56,12.53,12.417142857142855,0.07016986193374164,12.584333333333332,0.11251615465110144,12.227222222222222,0.3080275333446373,-0.17999999999999972,-1.4365522745410992,0.008940970623614134
2023-07-03,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.64,23.7,23.76,24.02,24.38,23.97,23.837142857142855,0.13098527725339937,24.145333333333333,0.2143914134494657,23.431111111111107,0.6002217650925765,-0.3200000000000003,-1.3322231473771868,0.00887920702894137
2023-07-03,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.69,19.75,19.72,19.92,20.11,19.71,19.805714285714288,0.09863352081608281,19.988333333333333,0.14936840208122135,19.395555555555553,0.4715194447385312,-0.1700000000000017,-0.8534136546184824,0.007472779225275812
2023-07-03,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.65,11.73,11.69,11.9,12.06,11.8,11.762857142857143,0.0731925054709691,11.913333333333332,0.1140880885720503,11.55111111111111,0.31775704252997133,-0.16999999999999993,-1.428571428571428,0.009576504356915247
2023-07-03,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,20.97,20.92,21.0,21.36,21.47,21.32,21.11285714285714,0.17604112073760927,21.404,0.1885077516012864,20.782333333333334,0.5142509552191857,-0.4399999999999977,-2.0599250936329483,0.008807127247303608
2023-07-03,HAY_POINT,PARADIP,Coking Coal,Capesize,19.92,19.96,19.91,20.16,20.42,20.11,20.00142857142857,0.08591246929838403,20.26033333333333,0.18008586713082456,19.702444444444446,0.4523380239269819,-0.1999999999999993,-0.9920634920634885,0.008888593497844289
2023-07-03,GLADSTONE,PARADIP,Coking Coal,Panamax,23.13,23.19,23.14,23.56,23.76,23.46,23.315714285714286,0.15925421426712139,23.611333333333334,0.19447069335694997,22.88422222222222,0.5875888224087761,-0.36999999999999744,-1.570458404074692,0.008236328317910182
2023-07-03,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.03,19.1,19.1,19.33,19.74,19.25,19.19142857142857,0.10542431272814232,19.480999999999998,0.21179609582533823,18.933333333333334,0.478224713293336,-0.22999999999999687,-1.18986032074494,0.01087193141139255
2023-07-03,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.12,12.15,12.23,12.34,12.4,12.17,12.227142857142857,0.05908025211925469,12.299666666666667,0.08576163169658536,11.966666666666667,0.2925824574065015,-0.1899999999999995,-1.539708265802265,0.006972679343336028
2023-07-03,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.85,17.82,17.91,18.29,18.4,17.97,18.0,0.1666333299991414,18.208333333333332,0.183285782757172,17.606444444444442,0.4743494921459241,-0.46999999999999886,-2.5697102241662053,0.010066038412293199
2023-07-04,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.06,20.97,20.95,21.3,21.52,21.4,21.057142857142857,0.14349381934616648,21.392333333333333,0.2040737414612721,20.789555555555555,0.5122453570972509,-0.33000000000000185,-1.549295774647896,0.00953957374735211
2023-07-04,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.06,19.03,19.1,19.33,19.73,19.29,19.148571428571426,0.10056980518130394,19.473666666666663,0.22355256009805863,18.94022222222222,0.47505641954173633,-0.29999999999999716,-1.5519917227107975,0.011479736401194365
2023-07-04,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.65,23.64,23.7,23.99,24.36,24.04,23.782857142857143,0.12092894411106517,24.134333333333334,0.23148223039457286,23.44011111111111,0.597172164670407,-0.34999999999999787,-1.4589412255106207,0.00959140769282652
2023-07-04,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.09,12.12,12.22,12.25,12.41,12.16,12.195714285714285,0.046136443605571835,12.298,0.08880043491659088,11.972444444444445,0.2903864573834587,-0.13000000000000078,-1.0612244897959247,0.00722072165527654
2023-07-04,GLADSTONE,PARADIP,Coking Coal,Panamax,23.15,23.13,23.19,23.46,23.72,23.6,23.254285714285714,0.1294677749937795,23.60033333333333,0.2118796557146708,22.893666666666665,0.584591377503716,-0.33000000000000185,-1.4066496163682944,0.008977824707899781
2023-07-04,HAY_POINT,PARADIP,Coking Coal,Capesize,19.9,19.92,19.96,20.07,20.36,20.17,19.967142857142857,0.05407226205554469,20.254,0.18869058781790207,19.71088888888889,0.4491806384324699,-0.14999999999999858,-0.7473841554558973,0.009316213479702877
2023-07-04,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.42,12.37,12.38,12.48,12.61,12.57,12.394285714285715,0.05061526214389988,12.579,0.11879713220734353,12.233333333333333,0.30530147193233376,-0.11000000000000121,-0.8814102564102662,0.00944408396592285
2023-07-04,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.94,17.85,17.84,18.12,18.42,18.05,17.937142857142856,0.11353623294091557,18.204333333333338,0.18985808372047952,17.61511111111111,0.47155550495901144,-0.2699999999999996,-1.4900662251655605,0.010429279679956025
2023-07-04,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.7,19.69,19.68,19.93,20.1,19.82,19.77285714285714,0.09232447954802818,19.987666666666666,0.15069227226240797,19.403777777777776,0.4701125320165824,-0.23999999999999844,-1.2042147516306996,0.0075392628251959365
2023-07-04,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.63,11.65,11.72,11.82,12.09,11.8,11.727142857142855,0.053452248382257796,11.908333333333333,0.12222318007287884,11.556222222222225,0.31557537171165934,-0.16999999999999993,-1.4382402707275799,0.010263668025714108
2023-07-05,HAY_POINT,PARADIP,Coking Coal,Capesize,19.92,19.9,19.96,20.0,20.31,20.23,19.942857142857143,0.03498298906331408,20.245,0.19899315531469863,19.718333333333334,0.4466661775390352,-0.10000000000000142,-0.5000000000000071,0.009829249459851747
2023-07-05,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.88,17.94,17.82,18.04,18.36,18.07,17.91142857142857,0.08091735937088654,18.200666666666667,0.1939593511152454,17.624444444444446,0.46955420194506203,-0.09999999999999787,-0.5543237250554206,0.010656716848205856
2023-07-05,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.67,11.63,11.73,11.76,12.04,11.9,11.700000000000001,0.046188021534912777,11.902666666666669,0.13104180257837322,11.560222222222222,0.3141851518022046,-0.129999999999999,-1.1054421768707399,0.011009449079621363
2023-07-05,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.69,19.7,19.75,19.86,20.1,19.94,19.740000000000002,0.06350852961089386,19.983666666666668,0.15676653701126392,19.411666666666665,0.46904696585711575,-0.16000000000000014,-0.8056394763343411,0.007844733382825837
2023-07-05,GLADSTONE,PARADIP,Coking Coal,Panamax,23.15,23.15,23.19,23.4,23.72,23.7,23.21,0.0960902353689989,23.585333333333335,0.22727369696767316,22.903444444444442,0.5813934464504544,-0.25,-1.0683760683760684,0.009636230014458413
2023-07-05,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.03,12.09,12.15,12.21,12.39,12.2,12.172857142857143,0.05376314900073285,12.295666666666667,0.09335447215458262,11.977777777777778,0.28805343518712134,-0.120000000000001,-0.9828009828009909,0.0075924693378086544
2023-07-05,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.31,12.42,12.35,12.45,12.65,12.6,12.385714285714286,0.03690399384749171,12.574000000000002,0.12229416203958794,12.239777777777777,0.30301843967245257,-0.02999999999999936,-0.2409638554216816,0.009725955307745183
2023-07-05,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.13,19.06,19.1,19.23,19.68,19.36,19.110000000000003,0.06480740698349104,19.466,0.23377855717123175,18.94788888888889,0.47130346254588373,-0.1700000000000017,-0.8840353614144654,0.012009583744540827
2023-07-05,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.03,21.06,20.92,21.21,21.49,21.48,21.02285714285714,0.09690446940439942,21.380999999999997,0.2128841355582722,20.796555555555557,0.5115808526411426,-0.15000000000000213,-0.7072135785007172,0.009956696859748012
2023-07-05,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.64,23.65,23.7,23.88,24.31,24.13,23.73428571428571,0.08753230696099,24.121333333333332,0.24736868105675128,23.448888888888884,0.5943487502752643,-0.23000000000000043,-0.9631490787269701,0.010255182731334004
2023-07-06,HAY_POINT,PARADIP,Coking Coal,Capesize,19.91,19.92,19.92,19.95,20.28,20.3,19.931428571428572,0.024784787961173265,20.234666666666666,0.20765909286762582,19.726555555555553,0.4434445384449827,-0.029999999999997584,-0.15037593984961195,0.01026254083096464
2023-07-06,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.11,19.13,19.03,19.15,19.63,19.43,19.095714285714287,0.040355562547147956,19.458333333333332,0.24103345501556656,18.955777777777776,0.46830072393703265,-0.019999999999999574,-0.10443864229764792,0.012387158287737897
2023-07-06,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.06,12.03,12.12,12.19,12.37,12.21,12.147142857142857,0.07273565968955793,12.29,0.10392304845411507,11.982222222222223,0.2857034597556698,-0.16000000000000014,-1.3125512715340455,0.008455903047527672
2023-07-06,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.84,17.88,17.85,17.98,18.34,18.09,17.888571428571428,0.05785861256163795,18.194333333333336,0.20133491283537072,17.633111111111113,0.4669567851535814,-0.10000000000000142,-0.5561735261401637,0.011065803244711944
2023-07-06,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.04,21.03,20.97,21.05,21.54,21.51,20.997142857142855,0.05282495802692649,21.366,0.22135320503505057,20.80388888888889,0.5101259911448083,-0.019999999999999574,-0.09501187648455854,0.010360067632455798
2023-07-06,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.66,19.69,19.69,19.78,20.05,19.96,19.715714285714284,0.03690399384767135,19.97533333333333,0.165565558082154,19.419666666666668,0.46756709546763014,-0.08999999999999986,-0.4550050556117282,0.008288500387919468
2023-07-06,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.64,11.67,11.65,11.72,12.05,11.88,11.687142857142858,0.03860668582580854,11.895,0.13775916015603926,11.564444444444444,0.31306427207831544,-0.05000000000000071,-0.42662116040956233,0.011581266091302165
2023-07-06,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.68,23.64,23.64,23.81,24.28,24.15,23.7,0.06506407098654288,24.105000000000004,0.26249137916867293,23.458333333333332,0.5905020716552768,-0.16999999999999815,-0.7139857202855866,0.010889499239521795
2023-07-06,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.33,12.31,12.37,12.38,12.62,12.66,12.365714285714287,0.03408672412972134,12.564333333333334,0.13129811652228096,12.244555555555555,0.3006627926039971,-0.07000000000000028,-0.5654281098546065,0.010450066313820679
2023-07-06,GLADSTONE,PARADIP,Coking Coal,Panamax,23.15,23.15,23.13,23.27,23.7,23.71,23.174285714285713,0.048255273582364526,23.567,0.23955634280755503,22.913111111111114,0.5781346300274364,-0.120000000000001,-0.5156854318865536,0.010164906131775578
2023-07-07,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.71,11.64,11.63,11.69,12.02,11.86,11.675714285714287,0.03909694909514232,11.887,0.1454161685266329,11.568444444444443,0.3116859234171794,-0.049999999999998934,-0.4277159965782629,0.01223321010571489
2023-07-07,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.73,19.66,19.7,19.72,20.08,19.96,19.698571428571427,0.029113897843178443,19.96533333333333,0.17529744836239,19.42822222222222,0.4648029128729962,-0.05999999999999872,-0.30425963488843166,0.008780091242940598
2023-07-07,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.11,21.04,21.06,21.0,21.52,21.45,20.995714285714286,0.05126959555761753,21.35033333333333,0.22736092123697432,20.811777777777777,0.5082014503200386,0.03999999999999915,0.1904761904761864,0.01064905721551456
2023-07-07,HAY_POINT,PARADIP,Coking Coal,Capesize,19.96,19.91,19.9,19.91,20.2,20.3,19.92571428571429,0.024397501823604832,20.22166666666667,0.21548795203280996,19.735111111111113,0.439410341468874,0.0,0.0,0.010656290383226403
2023-07-07,GLADSTONE,PARADIP,Coking Coal,Panamax,23.2,23.15,23.15,23.14,23.61,23.72,23.157142857142855,0.023603873772769093,23.548333333333332,0.2496353662684326,22.922888888888888,0.5745662642463395,0.00999999999999801,0.043215211754529,0.010600978113175707
2023-07-07,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.07,12.06,12.09,12.23,12.4,12.26,12.12857142857143,0.07646972634721651,12.285,0.1112546008347199,11.987333333333332,0.28288958420899435,-0.16999999999999993,-1.3900245298446436,0.009056133564079763
2023-07-07,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.2,19.11,19.06,19.1,19.59,19.43,19.09,0.03366501646010714,19.44766666666667,0.2492704297071686,18.962666666666667,0.4659261647635113,0.00999999999999801,0.052356020942397954,0.012817498056690703
2023-07-07,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.38,12.33,12.42,12.35,12.62,12.63,12.358571428571429,0.03579039509342336,12.553333333333333,0.13671852114102281,12.249333333333334,0.29853499973607867,-0.019999999999999574,-0.1619433198380532,0.01089101336758015
2023-07-07,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.71,23.68,23.65,23.76,24.28,24.12,23.681428571428572,0.043369947901296245,24.089333333333332,0.273507653972518,23.467777777777776,0.5871274152582001,-0.08000000000000185,-0.33670033670034444,0.011353890545159047
2023-07-07,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.89,17.84,17.94,17.91,18.29,18.07,17.86857142857143,0.04336994790049358,18.186,0.2107556192239539,17.641666666666666,0.46356520213361835,-0.07000000000000028,-0.39084310441094516,0.011588893611786753
2023-07-08,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.76,19.73,19.69,19.68,20.05,19.99,19.7,0.030550504633104526,19.957666666666668,0.1804913472630947,19.438000000000002,0.4617485088154044,0.05000000000000071,0.2540650406504101,0.009043709882405828
2023-07-08,HAY_POINT,PARADIP,Coking Coal,Capesize,20.01,19.96,19.92,19.96,20.25,20.32,19.93285714285714,0.02627691364050952,20.21033333333333,0.22011726237492663,19.744222222222223,0.4354152809863065,0.0,0.0,0.010891322708264418
2023-07-08,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.17,12.07,12.03,12.22,12.36,12.22,12.105714285714285,0.06399404734221273,12.278666666666668,0.11793432811154989,11.993222222222224,0.2789620721583431,-0.15000000000000036,-1.227495908346975,0.009604815515654513
2023-07-08,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.44,12.38,12.31,12.38,12.62,12.65,12.362857142857141,0.036384193323481716,12.544999999999998,0.1394756189298402,12.25511111111111,0.29593593462648426,0.0,0.0,0.011118024625734572
2023-07-08,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.21,19.2,19.13,19.1,19.55,19.48,19.104285714285716,0.053807416730060884,19.439999999999998,0.2533363581185839,18.97133333333333,0.4629635848518488,0.09999999999999787,0.5235602094240727,0.01303170566453621
2023-07-08,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.7,11.71,11.67,11.72,12.02,11.88,11.678571428571429,0.04099941927551006,11.882000000000001,0.14891330502609085,11.573888888888888,0.30980492029532264,-0.009999999999999787,-0.08532423208190944,0.012532680106555363
2023-07-08,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.13,21.11,21.03,20.95,21.51,21.51,21.01142857142857,0.06718843437941548,21.339,0.23067143374246823,20.82011111111111,0.5068574571786952,0.16000000000000014,0.763723150357996,0.010809852089716868
2023-07-08,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.94,17.89,17.88,17.84,18.36,18.16,17.865714285714287,0.04076646614368206,18.18,0.21665163519916525,17.65088888888889,0.4601065935228647,0.05000000000000071,0.2802690582959681,0.011917031639118001
2023-07-08,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.77,23.71,23.64,23.7,24.16,24.12,23.67428571428571,0.03047247001114684,24.075666666666667,0.2820330542296465,23.477555555555554,0.5837043870707176,0.010000000000001563,0.042194092827010816,0.01171444422015229
2023-07-08,GLADSTONE,PARADIP,Coking Coal,Panamax,23.3,23.2,23.15,23.19,23.58,23.75,23.16571428571428,0.02699206232411927,23.531,0.2552936105472038,22.934111111111115,0.5699357236466637,0.00999999999999801,0.043122035360060415,0.010849246124142781
2023-07-09,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.25,19.21,19.11,19.1,19.43,19.51,19.12,0.06683312551863281,19.430999999999997,0.2566407659717773,18.980666666666668,0.45915604064731613,0.10999999999999943,0.5759162303664891,0.013207800214696997
2023-07-09,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.47,12.44,12.33,12.35,12.6,12.67,12.37142857142857,0.046700667885409886,12.538,0.1392937852909803,12.261666666666667,0.2933849333233192,0.08999999999999986,0.7287449392712539,0.01110972924636946
2023-07-09,GLADSTONE,PARADIP,Coking Coal,Panamax,23.29,23.3,23.15,23.19,23.58,23.76,23.18142857142857,0.05785861256162617,23.516,0.25520242134840615,22.94611111111111,0.5660878846377035,0.10999999999999943,0.4743423889607565,0.01085228871187303
2023-07-09,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.11,21.13,21.04,20.92,21.39,21.53,21.037142857142857,0.07387247699391054,21.32633333333333,0.2313898536405479,20.829222222222224,0.5049512776091136,0.2099999999999973,1.0038240917781898,0.010849959532372245
2023-07-09,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.79,23.77,23.68,23.7,24.06,24.19,23.684285714285714,0.04720774754825982,24.064000000000004,0.28732535925133307,23.48877777777778,0.5794472914299682,0.07000000000000028,0.29535864978903076,0.011940049835909784
2023-07-09,HAY_POINT,DHAMRA,Coking Coal,Capesize,19.77,19.76,19.66,19.75,19.95,20.06,19.711428571428574,0.03625307868705527,19.95,0.1839227723990738,19.448,0.45882654429838754,0.010000000000001563,0.05063291139241298,0.009219186586419738
2023-07-09,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.23,12.17,12.06,12.15,12.35,12.3,12.098571428571429,0.05047394424471247,12.277,0.11913915364409278,12.000222222222222,0.27534239268317307,0.019999999999999574,0.16460905349793886,0.009704256222537492
2023-07-09,HAY_POINT,PARADIP,Coking Coal,Capesize,20.03,20.01,19.91,19.96,20.17,20.36,19.94,0.03872983346200307,20.2,0.22205932727002475,19.753777777777778,0.431648467506435,0.05000000000000071,0.25050100200401154,0.010993036003466572
2023-07-09,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.71,11.7,11.64,11.73,11.98,11.92,11.675714285714287,0.038234863173306585,11.876,0.15257784898208646,11.579444444444446,0.30749937831710866,-0.030000000000001137,-0.2557544757033345,0.012847579065517553
2023-07-09,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.91,17.94,17.84,17.82,18.34,18.17,17.88,0.04725815626187967,18.172666666666665,0.22103102190341412,17.660777777777778,0.4565976464421906,0.120000000000001,0.673400673400679,0.01216282816152908
2023-07-10,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,21.21,21.11,21.11,20.97,21.36,21.5,21.064285714285713,0.056526437136201715,21.312333333333335,0.2313481230158705,20.839111111111112,0.5015899315434301,0.14000000000000057,0.6676204101096832,0.010855128783765447
2023-07-10,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,23.81,23.79,23.71,23.64,24.02,24.21,23.697142857142858,0.062105900340883195,24.050666666666665,0.2905397276333752,23.499555555555556,0.5758782469461975,0.14999999999999858,0.634517766497456,0.012080319088869688
2023-07-10,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,12.42,12.47,12.38,12.37,12.53,12.68,12.388571428571428,0.05814595756321687,12.531333333333333,0.1375332770599565,12.268555555555556,0.290878410487776,0.10000000000000142,0.8084074373484351,0.01097515111932408
2023-07-10,HAY_POINT,PARADIP,Coking Coal,Capesize,20.13,20.03,19.96,19.92,20.16,20.39,19.95,0.05163977794937775,20.189000000000004,0.22203370356157828,19.763333333333335,0.428084313862714,0.10999999999999943,0.5522088353413626,0.010997756380285217
2023-07-10,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,19.34,19.25,19.2,19.03,19.33,19.57,19.141428571428573,0.08173709305372122,19.42233333333333,0.258265879217089,18.990444444444442,0.45535986783910837,0.21999999999999886,1.1560693641618436,0.013297366221896907
2023-07-10,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,17.89,17.91,17.89,17.85,18.29,18.28,17.892857142857146,0.03988077469677351,18.164,0.22617661698096655,17.669333333333334,0.45393609410142527,0.05999999999999872,0.3361344537815054,0.01245191681242934
2023-07-10,GLADSTONE,PARADIP,Coking Coal,Panamax,23.39,23.29,23.2,23.13,23.56,23.76,23.19571428571428,0.07114706432342534,23.500333333333334,0.2541311544816602,22.958111111111112,0.561738662185775,0.16000000000000014,0.6917423259835718,0.010813938290875031
2023-07-10,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,11.8,11.71,11.71,11.65,11.9,11.91,11.672857142857142,0.03401680257048895,11.869,0.1552828342756852,11.58488888888889,0.30539436447432056,0.0600000000000005,0.5150214592274721,0.013083059590166417
2023-07-10,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,12.21,12.23,12.07,12.12,12.34,12.3,12.11,0.06952217871537553,12.274666666666667,0.11935843825052941,12.008000000000001,0.27177403039199866,0.11000000000000121,0.9075907590759176,0.009723965749282757
